director_name_id,director_name,actor_name,,
13,Marc Forster,Alan Ruck,,
469,Andrew Niccol,Zoë Kravitz,,
2216,Daston Kalili,Rai Alexandra,,
2183,William Gazecki,Bruce Vilanch,,
1475,Ol Parker,Olivia Williams,,
2217,Michael Hoffman Jr.,John McGlothlin,,
2218,Patrick Gilles,Dylan Baker,,
2219,Georgia Hilton,Tim Abell,,
1232,Tamra Davis,Katherine Boecher,,
2220,Jack Heller,Katherine Waterston,,
2221,Fernando Baez Mella,Christian Alvarez,,
2222,Warren Sheppard,Randy Jay Burrell,,
1304,Darren Lynn Bousman,Barry Bostwick,,
2223,Justin Paul Miller,Jennifer Landa,,
2224,Joel Paul Reisig,Joel Paul Reisig,,
2225,Catherine Gund,Sarah Callan,,
2226,Luke Dye,Jeff Delaney,,
7,Sam Raimi,Mila Kunis,,
1892,Michael Herz,Mark Torgl,,
1454,Matty Rich,George T. Odom,,
117,Paul Greengrass,Nicholas Farrell,,
2227,Alec Asten,Dennis L.A. White,,
2228,Hans Canosa,Thomas Lennon,,
2229,Lloyd Kaufman,Lloyd Kaufman,,
2230,Matthew Watts,Cheyenne Jackson,,
2231,Lloyd Bacon,Dick Powell,,
2232,Joe Kenemore,Jack Canfield,,
1811,Whit Stillman,Taylor Nichols,,
2233,Kay Pollak,Frida Hallgren,,
2234,Eric England,Ace Marrero,,
671,Jared Hess,Diedrich Bader,,
1644,Jeremy Saulnier,Eve Plumb,,
1656,Oren Peli,Ashley Palmer,,
1846,Stacy Peralta,Jay Adams,,
256,Terry Gilliam,Michael Palin,,
1616,Richard Glatzer,Jesse Garcia,,
2235,Sue Corcoran,Sue Corcoran,,
114,NA,Masi Oka,,
2236,Jonathan Caouette,Jonathan Caouette,,
2237,Ray Griggs,Chris Cox,,
2238,Matt Jackson,Paul Elia,,
2239,Lucio Fulci,David Warbeck,,
114,NA,Ron Lynch,,
687,Tom Vaughan,Andrew Daly,,
2240,Paul Fox,Jeff Seymour,,
492,Stephen Frears,Roshan Seth,,
2241,Ari Kirschenbaum,Adam LeFevre,,
2242,Cassandra Nicolaou,Michelle Nolden,,
2243,Ingmar Bergman,Ingrid Thulin,,
2244,D.W. Griffith,Mae Marsh,,
2245,Roger Nygard,DeForest Kelley,,
2246,Harry Beaumont,Bessie Love,,
7,Sam Raimi,Betsy Baker,,
2247,Franck Khalfoun,Nora Arnezeder,,
2248,Mor Loushy,NA,,
2249,Henry Alex Rubin,Joe Bishop,,
2250,Sam Firstenberg,Steve James,,
2251,Doug Block,Ellen Block,,
114,NA,Tracy Spiridakos,,
2252,Chad Kapper,Natalie Welch,,
470,John Carpenter,Donald Pleasence,,
860,Sidney Lumet,Lee J. Cobb,,
2253,Paul Fierlinger,Peter Gerety,,
1785,Frank Capra,Alan Hale,,
2254,Yorgos Lanthimos,Mary Tsoni,,
2255,Lauren Lazin,Gary Coleman,,
730,Gavin O'Connor,Janet McTeer,,
2256,Gregory Widen,Adam Goldberg,,
1575,Cédric Klapisch,Zinedine Soualem,,
557,Peter Hedges,Adrian Martinez,,
2257,Niall Johnson,Mark Caven,,
1913,Kelly Reichardt,Lucy,,
1913,Kelly Reichardt,Lucy,,
2258,Eric Mendelsohn,Edie Falco,,
2259,Jean-Luc Godard,Anna Karina,,
2260,Florence Ayisi,Beatrice Ntuba,,
2190,Pan Nalin,NA,,
2261,Michael Roemer,Gloria Foster,,
1614,Jesse Peretz,Eli Marienthal,,
2262,Eddie O'Flaherty,Eddie Jones,,
2263,Babar Ahmed,Alexander Wraith,,
509,Julie Taymor,T.V. Carpio,,
2264,John D. Hancock,Elizabeth Stenholt,,
2265,Paul Bartel,David Carradine,,
2266,Bruce Dellis,Ricky Schroder,,
2267,Pece Dingo,Wilhelm von Homburg,,
2268,Jerome Elston Scott,Joanna Cassidy,,
2269,Étienne Faure,Pierre Prieur,,
2270,Herb Freed,Carmen Argenziano,,
2271,Jack Perez,Barry Bostwick,,
2272,Craig Zobel,Matt Servitto,,
610,Kevin Smith,Ethan Suplee,,
1453,Nicole Holofcener,Brenda Blethyn,,
2273,Ken Del Conte,Robert Miano,,
42,Justin Lin,Jason Tobin,,
2274,Maria Maggenti,Laurel Holloman,,
761,Miguel Arteta,Mike White,,
2275,Piyush Dinker Pandya,Rizwan Manji,,
2276,Daniel Columbie,Nicholas Simmons,,
728,Vincenzo Natali,Julian Richings,,
2277,Emma-Kate Croghan,Frances O'Connor,,
2278,Bill Plympton,Bill Martone,,
2201,Greg Harrison,Anne Archer,,
2279,Drake Doremus,Charlie Bewley,,
2280,Al Franklin,Steffinnie Phrommany,,
1712,Allison Anders,Rosanna Arquette,,
2281,Michael Kang,Clint Jordan,,
1219,Paul Schrader,Gus Van Sant,,
114,NA,James Norton,,
2282,Lori Silverbush,Flaco Navaja,,
1009,Jeff Nichols,Natalie Canerday,,
2283,Stuart Hazeldine,Luke Mably,,
2284,Hilary Brougher,Samantha Buck,,
2285,Rachel Goldenberg,Mark Hengst,,
2286,Corbin Bernsen,Lorne Cardinal,,
2287,Jamin Winans,Marty Lindsey,,
2288,Tom Seidman,Derek Brandon,,
2289,Jason Naumann,Kate Flannery,,
2290,Matt Cimber,June Lockhart,,
2291,Sam Martin,Steve Duin,,
2292,Andrew Hyatt,Brit Morgan,,
1132,Dan Curtis,Campbell Scott,,
2224,Joel Paul Reisig,Dana Blackstone,,
2293,Kristin Rizzo,Robert Davi,,
1545,King Vidor,Renée Adorée,,
2294,Ward Roberts,Jacob Zachar,,
2295,Zoran Lisinac,Brock Baker,,
1100,Nicolas Winding Refn,James Lance,,
2296,James O'Brien,Vivian Lamolli,,
2297,Tom Putnam,Donald Austin,,
2298,Jon Shear,Josh Hamilton,,
2299,Al Silliman Jr.,Nancy Ison,,
2300,Eugène Lourié,Cecil Kellaway,,
811,Richard Fleischer,Robert J. Wilke,,
84,George Miller,Steve Bisley,,
53,Doug Liman,Alex Désert,,
738,Sergio Leone,Gian Maria Volontè,,
2301,Lowell Sherman,Gilbert Roland,,
2302,Maurizio Benazzo,Jasper Johal,,
2303,David G. Evans,Chris Thomas,,
907,Ava DuVernay,David Oyelowo,,
179,Tom Tykwer,Sebastian Schipper,,
2304,Sherman Alexie,Leo Rossi,,
2305,Justin Dillon,Natasha Bedingfield,,
152,Steven Soderbergh,David Costabile,,
2306,Stevan Mena,Stevan Mena,,
1070,Adam Rifkin,Adam Rifkin,,
922,Eric Valette,Ryan Kennedy,,
1343,Jay Duplass,Jennifer Lafleur,,
2307,Livingston Oden,Victoria Lachelle,,
2308,Chris Marker,Bertrand Cantat,,
2309,Carl Theodor Dreyer,Sylvia Eckhausen,,
2310,Marianna Palka,Martin Starr,,
2136,Richard Schenkman,John Billingsley,,
2311,Ricki Stern,Evelyn Jefferson,,
2312,Nadia Tass,Jordan Bridges,,
2313,James Kerwin,Chase Masterson,,
2314,C. Fraser Press,Robert Turano,,
2315,Rania Attieh,Robin Bartlett,,
2316,Sharon Greytak,Alex Emanuel,,
2317,Majid Majidi,Amir Farrokh Hashemian,,
2318,Andrew Haigh,Chris New,,
438,Spike Lee,Joie Lee,,
2319,Cary Bell,Stacie Evans,,
2320,Nicolae Constantin Tanase,Ana Maria Guran,,
2092,Mike Cahill,William Mapother,,
1875,Jason Stone,Ellen Burstyn,,
2321,Melvin Van Peebles,Mario Van Peebles,,
2322,Ken Roht,Joe Lev,,
237,Gary Winick,Aaron Stanford,,
1462,John Carney,Markéta Irglová,,
2323,Robinson Devor,Eugene Roche,,
2324,Michel Orion Scott,Rowan Isaacson,,
2325,Pat Holden,Martin Compston,,
2326,Eric Bugbee,Bill Allen,,
625,Tobe Hooper,Edwin Neal,,
2327,Bill Melendez,Bill Melendez,,
2328,Dena Seidel,Hugh Ducklow,,
2329,Deborah Anderson,Jesse Jane,,
2330,Sara Newens,Xinhua Jiang,,
943,Michael Moore,Pat Boone,,
1219,Paul Schrader,Ruby Dee,,
2331,Sai Varadan,Hassan Johnson,,
1535,Zal Batmanglij,James Urbaniak,,
2332,Amal Al-Agroobi,NA,,
2333,Andrew Berends,NA,,
2334,Lynn Shelton,Mike Birbiglia,,
2335,Valentine,Valentine,,
2336,David Hewlett,David Hewlett,,
2336,David Hewlett,David Hewlett,,
234,George A. Romero,Duane Jones,,
2259,Jean-Luc Godard,Macha Méril,,
2337,Nate Parker,Nate Parker,,
2338,Nathan Smith Jones,Frank Gerrish,,
1897,Alex Kendrick,Erin Bethea,,
2339,Travis Cluff,Cassidy Gifford,,
508,David Lynch,Jack Nance,,
2340,Harry F. Millarde,Johnnie Walker,,
2341,Robert Townsend,Keenen Ivory Wayans,,
164,Peter Chelsom,Elden Henson,,
2342,Jamaa Fanaka,Chuck Mitchell,,
2343,Larry Blamire,Brian Howe,,
2344,Stephen Langford,Gabriela Castillo,,
2345,E.L. Katz,Ethan Embry,,
2346,Lisanne Pajot,Edmund McMillen,,
2347,Dan Reed,Adam Rayner,,
2348,John Reinhardt,John Ireland,,
2349,Patrick Ryan Sims,Hugh Mun,,
2350,Laslo Benedek,Trevor Howard,,
2351,Jason Miller,Dottie Alexander,,
1097,Dennis Iliadis,Monica Potter,,
2352,Sut Jhally,Seth Ackerman,,
122,Darren Aronofsky,Clint Mansell,,
2353,Julie Davis,Meredith Scott Lynn,,
2354,Myles Berkowitz,Tom Ardavany,,
2355,Brett Piper,Steve Diasparra,,
1324,Morgan Spurlock,Amanda Kearsan,,
2356,Brandon Trost,Sean Whalen,,
2205,Joe Swanberg,Lena Dunham,,
2357,Joseph Green,Jason Evers,,
2358,Wade Gasque,Vincent Duvall,,
2359,Daniel Schechter,Kevin Corrigan,,
1608,Mike Flanagan,Courtney Bell,,
1735,Edward Burns,Michael McGlone,,
2360,Matt Johnson,Shailene Garnett,,
2361,Bruno Barreto,Sonia Braga,,
2362,Lena Dunham,Merritt Wever,,
2363,Terron R. Parsons,Jeremy Sande,,
2364,Daniel Mellitz,Chelse Swain,,
2365,Jem Cohen,NA,,
2366,Andrew Leman,David Mersault,,
2367,Dave Carroll,NA,,
2368,William Eubank,Olivia Cooke,,
2369,Patrick Meaney,Greg Aronowitz,,
2370,Chad Hartigan,Paul Eenhoorn,,
2371,Malcolm Goodwin,Jon Gries,,
474,David Gordon Green,Eddie Rouse,,
2372,Kevin Jordan,Christa Miller,,
2373,Kirk Loudon,Johnny Walter,,
2374,Travis Legge,Patricia Raven,,
49,Martin Scorsese,Levon Helm,,
2375,Collin Joseph Neal,Thomas Brophy,,
2376,Bradley Rust Gray,Mark Rendall,,
2377,Mike Bruce,Kirpatrick Thomas,,
2378,Andrew Bujalski,Kate Dollenmayer,,
2379,Damir Catic,Ron Gelner,,
2160,Ben Wheatley,Tony Way,,
610,Kevin Smith,Brian O'Halloran,,
2380,James Bidgood,Bobby Kendall,,
2378,Andrew Bujalski,Kate Dollenmayer,,
857,Neil LaBute,Matt Malloy,,
51,David Ayer,Martin Donovan,,
2381,Eric Eason,Panchito Gómez,,
389,Uwe Boll,Katharine Isabelle,,
777,Richard Linklater,Richard Linklater,,
2382,Joseph Mazzella,Mikaal Bates,,
2374,Travis Legge,Suzi Lorraine,,
1897,Alex Kendrick,Lisa Arnold,,
2383,Marcus Nispel,Brittany Curran,,
2384,Brandon Landers,Alana Kaniewski,,
1343,Jay Duplass,Katie Aselton,,
2385,Jim Chuchu,Olwenya Maina,,
2386,Daryl Wein,Heather Burns,,
2387,Jason Trost,Jason Trost,,
1205,John Waters,Mink Stole,,
1210,Olivier Assayas,Béatrice Dalle,,
2388,Jafar Panahi,Nargess Mamizadeh,,
2389,Ivan Kavanagh,Michael Parle,,
2390,Kiyoshi Kurosawa,Anna Nakagawa,,
2391,Tadeo Garcia,Michael Cortez,,
2392,Thomas L. Phillips,Joe Coffey,,
2393,Ash Baron-Cohen,Stanley B. Herman,,
2394,Shane Carruth,David Sullivan,,
2395,Neill Dela Llana,Edgar Tancangco,,
424,Robert Rodriguez,Peter Marquardt,,
2396,Anthony Vallone,John Considine,,
1735,Edward Burns,Caitlin FitzGerald,,
2397,Scott Smith,Daphne Zuniga,,
114,NA,Valorie Curry,,
2398,Benjamin Roberds,Maxwell Moody,,
2399,Daniel Hsia,Daniel Henney,,
1879,Jon Gunn,Brian Herzlinger,,
director_name_id,director_name,actor_name,,
1,James Cameron,Wes Studi,,
2,Gore Verbinski,Jack Davenport,,
3,Sam Mendes,Stephanie Sigman,,
4,Christopher Nolan,Joseph Gordon-Levitt,,
5,Doug Walker,NA,,
6,Andrew Stanton,Polly Walker,,
7,Sam Raimi,Kirsten Dunst,,
8,Nathan Greno,M.C. Gainey,,
9,Joss Whedon,Scarlett Johansson,,
10,David Yates,Rupert Grint,,
11,Zack Snyder,Alan D. Purwin,,
12,Bryan Singer,Frank Langella,,
13,Marc Forster,Rory Kinnear,,
2,Gore Verbinski,Jack Davenport,,
2,Gore Verbinski,Tom Wilkinson,,
11,Zack Snyder,Harry Lennix,,
14,Andrew Adamson,Damián Alcázar,,
9,Joss Whedon,Scarlett Johansson,,
15,Rob Marshall,Stephen Graham,,
16,Barry Sonnenfeld,Nicole Scherzinger,,
17,Peter Jackson,James Nesbitt,,
18,Marc Webb,Chris Zylka,,
19,Ridley Scott,Scott Grimes,,
17,Peter Jackson,James Nesbitt,,
20,Chris Weitz,Kristin Scott Thomas,,
17,Peter Jackson,Evan Parke,,
1,James Cameron,Gloria Stuart,,
21,Anthony Russo,Chris Evans,,
22,Peter Berg,Tadanobu Asano,,
23,Colin Trevorrow,Omar Sy,,
3,Sam Mendes,Rory Kinnear,,
7,Sam Raimi,Kirsten Dunst,,
24,Shane Black,Don Cheadle,,
25,Tim Burton,Anne Hathaway,,
26,Brett Ratner,Daniel Cudmore,,
27,Dan Scanlon,Sean Hayes,,
28,Michael Bay,Ramon Rodriguez,,
28,Michael Bay,Kelsey Grammer,,
7,Sam Raimi,James Franco,,
18,Marc Webb,B.J. Novak,,
29,Joseph Kosinski,James Frain,,
30,John Lasseter,Eddie Izzard,,
31,Martin Campbell,Taika Waititi,,
32,Lee Unkrich,Don Rickles,,
33,McG,Common,,
34,James Wan,Vin Diesel,,
13,Marc Forster,Mireille Enos,,
12,Bryan Singer,Hugh Jackman,,
35,J.J. Abrams,Noel Clarke,,
12,Bryan Singer,Ralph Brown,,
36,Baz Luhrmann,Steve Bisley,,
37,Mike Newell,Reece Ritchie,,
38,Guillermo del Toro,Larry Joe Campbell,,
28,Michael Bay,Kevin Dunn,,
39,Steven Spielberg,Jim Broadbent,,
40,Peter Sohn,Peter Sohn,,
41,Mark Andrews,Julie Walters,,
42,Justin Lin,Lydia Wilson,,
6,Andrew Stanton,Jeff Garlin,,
26,Brett Ratner,Noémie Lenoir,,
43,Roland Emmerich,Tom McCarthy,,
44,Robert Zemeckis,Gary Oldman,,
45,Lana Wachowski,Eddie Redmayne,,
10,David Yates,Casper Crump,,
14,Andrew Adamson,Shane Rangi,,
12,Bryan Singer,Tye Sheridan,,
4,Christopher Nolan,Morgan Freeman,,
46,Pete Docter,Jess Harnell,,
47,Rob Letterman,Stephen Colbert,,
48,Jon Favreau,Jon Favreau,,
49,Martin Scorsese,Ray Winstone,,
16,Barry Sonnenfeld,Bai Ling,,
50,Rob Cohen,Russell Wong,,
51,David Ayer,Ike Barinholtz,,
52,Tom Shadyac,Steve Carell,,
53,Doug Liman,Noah Taylor,,
54,Kevin Reynolds,Zakes Mokae,,
55,Stephen Sommers,Leo Howard,,
46,Pete Docter,Phyllis Smith,,
48,Jon Favreau,Garry Shandling,,
48,Jon Favreau,Jon Favreau,,
56,Rupert Sanders,Sam Claflin,,
57,Robert Stromberg,Sam Riley,,
58,Matt Reeves,Kodi Smit-McPhee,,
59,Roland Joffé,Bipasha Basu,,
60,Carl Rinsch,Jin Akanishi,,
21,Anthony Russo,Hayley Atwell,,
61,Mike Mitchell,Mary Kay Place,,
62,Brad Bird,Thomas Robinson,,
63,Don Hall,Abraham Benrubi,,
64,Rich Moore,Joe Lo Truglio,,
44,Robert Zemeckis,Peter Scolari,,
43,Roland Emmerich,Judd Hirsch,,
65,Dean DeBlois,Craig Ferguson,,
66,Jonathan Mostow,Carolyn Hennesy,,
67,James Gunn,Djimon Hounsou,,
4,Christopher Nolan,Mackenzie Foy,,
4,Christopher Nolan,Joseph Gordon-Levitt,,
68,Hideaki Anno,Atsuko Maeda,,
17,Peter Jackson,James Nesbitt,,
50,Rob Cohen,Jordana Brewster,,
69,David Fincher,Julia Ormond,,
70,Matthew Vaughn,Oliver Platt,,
71,Francis Lawrence,Josh Hutcherson,,
72,Jon Turteltaub,Robert Capron,,
73,Wolfgang Petersen,Andre Braugher,,
74,James Bobin,Anne Hathaway,,
75,Chris Miller,Rupert Everett,,
76,Duncan Jones,Ruth Negga,,
77,Alan Taylor,Matt Smith,,
78,Michael Apted,Laura Brent,,
28,Michael Bay,Mako,,
28,Michael Bay,Kevin Dunn,,
79,Oliver Stone,Brian Blessed,,
10,David Yates,Fiona Shaw,,
37,Mike Newell,Rupert Grint,,
22,Peter Berg,Eddie Marsan,,
71,Francis Lawrence,Willow Smith,,
25,Tim Burton,David Kelly,,
62,Brad Bird,Brian Dennehy,,
4,Christopher Nolan,Morgan Freeman,,
80,Eric Darnell,Cedric the Entertainer,,
81,Shawn Levy,Steve Coogan,,
82,Gavin Hood,Dominic Monaghan,,
45,Lana Wachowski,Nona Gaye,,
83,Chris Buck,Livvy Stubenrauch,,
45,Lana Wachowski,Helmut Bakaitis,,
77,Alan Taylor,Anthony Hopkins,,
84,George Miller,Zoë Kravitz,,
85,Ron Howard,Armin Mueller-Stahl,,
86,Kenneth Branagh,Anthony Hopkins,,
87,Byron Howard,James Lipton,,
88,Hoyt Yeatman,Niecy Nash,,
89,Jonathan Liebesman,Lily James,,
25,Tim Burton,Christopher Lee,,
90,Christopher McQuarrie,Sean Harris,,
91,Joe Johnston,Art Malik,,
10,David Yates,Casper Crump,,
92,Steve Hickner,Rip Torn,,
93,Jennifer Yuh Nelson,Mike Bell,,
94,M. Night Shyamalan,Aasif Mandvi,,
35,J.J. Abrams,Eddie Marsan,,
43,Roland Emmerich,Matt Craven,,
95,Simon Wells,Tom Everett Scott,,
96,David Bowers,David Suchet,,
97,Joe Wright,Nonso Anozie,,
98,Rob Minkoff,Karan Brar,,
73,Wolfgang Petersen,Julian Glover,,
80,Eric Darnell,Cedric the Entertainer,,
99,Lee Tamahori,Rick Yune,,
100,Paul Feig,Zach Woods,,
28,Michael Bay,Will Patton,,
16,Barry Sonnenfeld,Rip Torn,,
44,Robert Zemeckis,Sebastian Roché,,
101,Alessandro Carloni,Wayne Knight,,
62,Brad Bird,Michael Nyqvist,,
102,Peter Ramsey,Khamani Griffin,,
103,Dean Parisot,David Herman,,
104,Edward Zwick,Chad Lindberg,,
19,Ridley Scott,Ben Mendelsohn,,
35,J.J. Abrams,Bruce Greenwood,,
7,Sam Raimi,Kirsten Dunst,,
65,Dean DeBlois,America Ferrera,,
105,Alex Proyas,Bryan Brown,,
50,Rob Cohen,Richard Roxburgh,,
11,Zack Snyder,Stephen McHattie,,
106,Richard Donner,Darlene Love,,
107,Ang Lee,Celia Weston,,
108,Jon M. Chu,Elodie Yung,,
109,Breck Eisner,Delroy Lindo,,
110,Hironobu Sakaguchi,Jean Simmons,,
91,Joe Johnston,Hayley Atwell,,
78,Michael Apted,Desmond Llewelyn,,
111,Peter Weir,David Threlfall,,
112,Bill Condon,Taylor Lautner,,
84,George Miller,Common,,
113,Louis Leterrier,William Hurt,,
114,NA,John Diehl,,
39,Steven Spielberg,Rafe Spall,,
115,Alejandro G. Iñárritu,Lukas Haas,,
116,David Soren,Ben Schwartz,,
2,Gore Verbinski,Stephen Root,,
80,Eric Darnell,Andy Richter,,
117,Paul Greengrass,Albert Finney,,
118,Mark Osborne,Dan Fogler,,
119,Peyton Reed,T.I.,,
71,Francis Lawrence,Sandra Ellis Lafferty,,
112,Bill Condon,Taylor Lautner,,
120,Tim Johnson,April Winchell,,
39,Steven Spielberg,Rick Gonzalez,,
28,Michael Bay,Jordi Mollà,,
75,Chris Miller,Amy Sedaris,,
121,Phillip Noyce,August Diehl,,
122,Darren Aronofsky,Logan Lerman,,
39,Steven Spielberg,Tony Curran,,
123,Alfonso Cuarón,Rupert Grint,,
36,Baz Luhrmann,Eddie Baroo,,
94,M. Night Shyamalan,Glenn Morshower,,
124,Eric Leighton,Della Reese,,
125,Matt Birch,Ralph Ineson,,
81,Shawn Levy,Steve Coogan,,
126,Tom McGrath,Will Ferrell,,
127,Chris Columbus,Verne Troyer,,
128,Robert Schwentke,Stephanie Szostak,,
68,Hideaki Anno,Atsuko Maeda,,
2,Gore Verbinski,Jack Davenport,,
125,Matt Birch,Alfred Enoch,,
71,Francis Lawrence,Josh Hutcherson,,
85,Ron Howard,Jürgen Prochnow,,
129,Carlos Saldanha,Jeffrey Garcia,,
12,Bryan Singer,Aaron Stanford,,
42,Justin Lin,Dwayne Johnson,,
130,Guy Ritchie,Paul Anderson,,
113,Louis Leterrier,Alexa Davalos,,
131,Paul Verhoeven,Marshall Bell,,
132,John McTiernan,Clive Russell,,
133,Tony Gilroy,Stacy Keach,,
134,Joel Schumacher,John Glover,,
85,Ron Howard,Molly Shannon,,
43,Roland Emmerich,Sela Ward,,
135,John Woo,Richard Roxburgh,,
73,Wolfgang Petersen,Bob Gunton,,
136,Tim Story,Andre Braugher,,
107,Ang Lee,Tabu,,
137,Mark Steven Johnson,Peter Fonda,,
117,Paul Greengrass,Ato Essandoh,,
33,McG,Justin Theroux,,
19,Ridley Scott,Sean Harris,,
98,Rob Minkoff,Melanie Griffith,,
138,Neill Blomkamp,Alice Braga,,
139,David Twohy,Christina Cox,,
140,José Padilha,Jennifer Ehle,,
45,Lana Wachowski,Nicholas Elia,,
141,James L. Brooks,Teyonah Parris,,
142,James Mangold,Jordi Mollà,,
29,Joseph Kosinski,Zoë Bell,,
143,George Lucas,Hayden Christensen,,
143,George Lucas,Hayden Christensen,,
46,Pete Docter,James Coburn,,
142,James Mangold,Rila Fukushima,,
143,George Lucas,Ian McDiarmid,,
144,Kirk De Micco,Nicolas Cage,,
145,Frédéric Forestier,Vanessa Hessler,,
135,John Woo,Noah Emmerich,,
146,Cedric Nicolas-Troyan,Charlize Theron,,
89,Jonathan Liebesman,Jeremy Howard,,
123,Alfonso Cuarón,Amy Warren,,
147,Roger Donaldson,Tzi Ma,,
148,Dave Green,Brad Garrett,,
149,Josh Trank,Tim Heidecker,,
81,Shawn Levy,Steve Coogan,,
150,Brad Peyton,Archie Panjabi,,
151,Roger Spottiswoode,Joe Don Baker,,
43,Roland Emmerich,Tom Wilkinson,,
152,Steven Soderbergh,Mini Anden,,
53,Doug Liman,Stephanie March,,
128,Robert Schwentke,Mekhi Phifer,,
49,Martin Scorsese,Frances Conroy,,
47,Rob Letterman,Olly Alexander,,
153,Michel Gondry,Chad L. Coleman,,
114,NA,Dwight Schultz,,
154,Noam Murro,Peter Mensah,,
155,Raja Gosnell,Madison McKinley,,
156,Will Finn,G.W. Bailey,,
128,Robert Schwentke,Zoë Kravitz,,
81,Shawn Levy,Olga Fonda,,
155,Raja Gosnell,Vanessa Matsui,,
157,Jan de Bont,Lois Chiles,,
82,Gavin Hood,Aramis Knight,,
158,Len Wiseman,Cyril Raffaelli,,
17,Peter Jackson,Billy Boyd,,
159,Frank Coraci,Cécile De France,,
160,Michael Mann,Joe Morton,,
161,Bo Welch,Spencer Breslin,,
105,Alex Proyas,Chi McBride,,
19,Ridley Scott,Philip Glenister,,
98,Rob Minkoff,Jeffrey Jones,,
162,Ron Clements,Anika Noni Rose,,
19,Ridley Scott,Benedict Wong,,
163,Christopher Barnard,NA,,
28,Michael Bay,Djimon Hounsou,,
164,Peter Chelsom,Garry Shandling,,
165,Dominic Sena,Robert Duvall,,
19,Ridley Scott,Oliver Reed,,
39,Steven Spielberg,Jessica Capshaw,,
127,Chris Columbus,Emma Watson,,
31,Martin Campbell,Ivana Milicevic,,
25,Tim Burton,Erick Avari,,
1,James Cameron,S. Epatha Merkerson,,
160,Michael Mann,Stephen Graham,,
19,Ridley Scott,RZA,,
1,James Cameron,Tom Arnold,,
166,Tony Scott,Michael Rispoli,,
167,Paul Weitz,Teri Polo,,
168,Adam McKay,Derek Jeter,,
169,Chuck Russell,Roma Maffia,,
170,Quentin Tarantino,Ato Essandoh,,
171,Gary Trousdale,Bill Fagerbakke,,
172,Mark Dindal,John Fiedler,,
173,Simon West,Bruce Willis,,
72,Jon Turteltaub,Annie Parisse,,
174,Stefen Fangmeier,Gary Lewis,,
175,Spike Jonze,Max Records,,
97,Joe Wright,Nonso Anozie,,
176,Chris Wedge,Troy Evans,,
177,Florian Henckel von Donnersmarck,Rufus Sewell,,
178,Peter Hyams,Udo Kier,,
104,Edward Zwick,Stephen Collins,,
49,Martin Scorsese,Jon Favreau,,
134,Joel Schumacher,Debi Mazar,,
131,Paul Verhoeven,Seth Gilliam,,
179,Tom Tykwer,Jim Broadbent,,
11,Zack Snyder,Anthony LaPaglia,,
180,Pitof,Alex Borstein,,
26,Brett Ratner,Ingrid Bolsø Berdal,,
162,Ron Clements,Michael Wincott,,
181,Brad Silberling,Bobb'e J. Thompson,,
182,Patrick Hughes,Harrison Ford,,
183,Ericson Core,Delroy Lindo,,
184,Lawrence Guterman,Ben Stein,,
85,Ron Howard,Frank Dillane,,
185,Ron Underwood,Burt Young,,
117,Paul Greengrass,Igal Naor,,
186,Steve Martino,Bill Melendez,,
187,David Mamet,Campbell Scott,,
55,Stephen Sommers,Patricia Velasquez,,
49,Martin Scorsese,Jim Broadbent,,
188,Yimou Zhang,Shigeo Kobayashi,,
189,Ash Brannon,Jon Heder,,
190,Frank Oz,Roger Bart,,
19,Ridley Scott,Ewen Bremner,,
191,Jay Roach,Katherine LaNasa,,
192,Luc Besson,Gary Oldman,,
193,Michael Patrick King,Kristin Davis,,
194,Bibo Bergeron,Elton John,,
186,Steve Martino,Drake,,
86,Kenneth Branagh,Lily James,,
17,Peter Jackson,Tom McCarthy,,
6,Andrew Stanton,Brad Garrett,,
17,Peter Jackson,Bernard Hill,,
17,Peter Jackson,Billy Boyd,,
195,Sergey Bodrov,Olivia Williams,,
173,Simon West,Chris Barrie,,
196,Wally Pfister,Clifton Collins Jr.,,
91,Joe Johnston,Alessandro Nivola,,
197,Rupert Wyatt,Tyler Labine,,
198,Mark Waters,Joan Plowright,,
199,John Moore,Megalyn Echikunwoke,,
200,John Lee Hancock,Jordi Mollà,,
62,Brad Bird,Lou Romano,,
201,Renny Harlin,Matthew Modine,,
127,Chris Columbus,Steve Coogan,,
16,Barry Sonnenfeld,Linda Fiorentino,,
30,John Lasseter,Wayne Knight,,
166,Tony Scott,Ethan Suplee,,
26,Brett Ratner,Harris Yulin,,
44,Robert Zemeckis,Miranda Otto,,
202,Phil Lord,Al Roker,,
129,Carlos Saldanha,Kelly Keaton,,
203,Ben Stiller,Joey Slotnick,,
